stimulus,CID,dilution,solvent,components,solvent_onehot,cmp_ids,dilution_weakness,dilution_info
AP563,"[6549, 5362720, 325, 460, 61527, 9589, 14057, 6920, 8051, 7888]","[0.1, 0.015, 0.2, 0.1, 0.001, 0.2, 0.01, 0.07, 0.001, 0.5]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'dep']","[321, 244, 184, 220, 264, 530, 98, 334, 463, 429]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[81, 61, 45, 52, 67, 143, 23, 85, 124, 111]","[0.6648344282075345, 0.3622448979591837, 1.0, 0.09090909090909093, 0.0, 1.0, 1.0, 0.17613636363636367, 0.0013175230566534915, 0.8245614035087719]","[[0.1, 0.015, 0.2, 0.1, 0.001, 0.2, 0.01, 0.07, 0.001, 0.5], [0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0.6648344282075345, 0.3622448979591837, 1.0, 0.09090909090909093, 0.0, 1.0, 1.0, 0.17613636363636367, 0.0013175230566534915, 0.8245614035087719]]"
AP571,"[91497, 76322, 6989, 5362720, 11552, 14286, 325, 11702, 9261, 7793]","[1.0, 0.1, 0.2, 0.015, 0.01, 0.001, 0.2, 0.1, 0.1, 0.01]","['nt', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep']","[526, 388, 339, 244, 65, 100, 184, 69, 527, 419]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[139, 103, 86, 61, 12, 24, 45, 13, 140, 110]","[1.0, 1.0, 1.0, 0.3622448979591837, 0.09547738693467335, 0.009009009009009009, 1.0, 1.0, 1.0, 0.01408450704225352]","[[1.0, 0.1, 0.2, 0.015, 0.01, 0.001, 0.2, 0.1, 0.1, 0.01], [2, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1.0, 1.0, 1.0, 0.3622448979591837, 0.09547738693467335, 0.009009009009009009, 1.0, 1.0, 1.0, 0.01408450704225352]]"
AP577,"[7127, 6549, 6989, 7765, 460, 7144, 78944, 7749, 12367, 8785]","[0.2, 0.1, 0.2, 0.001, 0.1, 0.01, 0.1, 0.01, 0.1, 0.05]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep', 'dep', 'pg']","[344, 321, 339, 411, 220, 345, 431, 398, 88, 508]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[89, 81, 86, 107, 52, 90, 112, 105, 19, 136]","[1.0, 0.6648344282075345, 1.0, 0.0015052684395383843, 0.09090909090909093, 1.0, 1.0, 0.17808219178082196, 0.46666666666666673, 0.23857868020304568]","[[0.2, 0.1, 0.2, 0.001, 0.1, 0.01, 0.1, 0.01, 0.1, 0.05], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1.0, 0.6648344282075345, 1.0, 0.0015052684395383843, 0.09090909090909093, 1.0, 1.0, 0.17808219178082196, 0.46666666666666673, 0.23857868020304568]]"
AP591,"[12180, 5362720, 62465, 325, 7165, 9589, 9261, 14057, 10400, 7888]","[0.01, 0.015, 0.01, 0.2, 0.01, 0.2, 0.1, 0.01, 0.03, 0.5]","['dep', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'dep']","[78, 244, 285, 184, 357, 530, 527, 98, 16, 429]","[1, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[16, 61, 74, 45, 93, 143, 140, 23, 1, 111]","[0.041916167664670656, 0.3622448979591837, 0.04522613065326633, 1.0, 0.16114790286975716, 1.0, 1.0, 1.0, 0.14572864321608037, 0.8245614035087719]","[[0.01, 0.015, 0.01, 0.2, 0.01, 0.2, 0.1, 0.01, 0.03, 0.5], [1, 0, 0, 0, 0, 0, 0, 0, 3, 1], [0.041916167664670656, 0.3622448979591837, 0.04522613065326633, 1.0, 0.16114790286975716, 1.0, 1.0, 1.0, 0.14572864321608037, 0.8245614035087719]]"
AP627,"[6989, 7410, 9589, 11251, 8892]","[0.2, 0.01, 0.2, 0.01, 0.04]","['pg', 'pg', 'pg', 'pg', 'pg']","[339, 381, 530, 59, 520]","[0, 0, 0, 0, 0]","[86, 100, 143, 9, 138]","[1.0, 0.03225806451612903, 1.0, 1.0, 0.03323262839879154]","[[0.2, 0.01, 0.2, 0.01, 0.04], [0, 0, 0, 0, 0], [1.0, 0.03225806451612903, 1.0, 1.0, 0.03323262839879154]]"
AP661,"[16590, 7127, 6549, 7762, 460, 5324978, 5365027, 8892, 14514, 7793]","[0.001, 0.2, 0.1, 0.01, 0.1, 0.3, 0.01, 0.04, 0.1, 0.01]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'pg', 'pg', 'dep']","[121, 344, 321, 405, 220, 243, 253, 520, 114, 419]","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1]","[28, 89, 81, 106, 52, 60, 64, 138, 25, 110]","[1.0, 1.0, 0.6648344282075345, 0.09274193548387095, 0.09090909090909093, 1.0, 0.03010033444816054, 0.03323262839879154, 0.2184010719071014, 0.01408450704225352]","[[0.001, 0.2, 0.1, 0.01, 0.1, 0.3, 0.01, 0.04, 0.1, 0.01], [0, 0, 0, 0, 0, 0, 3, 0, 0, 1], [1.0, 1.0, 0.6648344282075345, 0.09274193548387095, 0.09090909090909093, 1.0, 0.03010033444816054, 0.03323262839879154, 0.2184010719071014, 0.01408450704225352]]"
AP679,"[6549, 62444, 12180, 7765, 7144, 7165, 9589, 78944, 6920, 12367]","[0.1, 0.001, 0.01, 0.001, 0.01, 0.01, 0.2, 0.1, 0.07, 0.1]","['pg', 'pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep']","[321, 282, 78, 411, 345, 357, 530, 431, 334, 88]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[81, 73, 16, 107, 90, 93, 143, 112, 85, 19]","[0.6648344282075345, 1.0, 0.041916167664670656, 0.0015052684395383843, 1.0, 0.16114790286975716, 1.0, 1.0, 0.17613636363636367, 0.46666666666666673]","[[0.1, 0.001, 0.01, 0.001, 0.01, 0.01, 0.2, 0.1, 0.07, 0.1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 1], [0.6648344282075345, 1.0, 0.041916167664670656, 0.0015052684395383843, 1.0, 0.16114790286975716, 1.0, 1.0, 0.17613636363636367, 0.46666666666666673]]"
AP691,"[7127, 12813, 439570, 9261, 11251]","[0.2, 1.0, 0.1, 0.1, 0.01]","['pg', 'nt', 'pg', 'pg', 'pg']","[344, 97, 213, 527, 59]","[0, 2, 0, 0, 0]","[89, 22, 50, 140, 9]","[1.0, 1.0, 0.1596638655462185, 1.0, 1.0]","[[0.2, 1.0, 0.1, 0.1, 0.01], [0, 2, 0, 0, 0], [1.0, 1.0, 0.1596638655462185, 1.0, 1.0]]"
AP734,"[91497, 114533, 6989, 3314, 11552, 14286, 7222, 11702, 9261, 7793]","[1.0, 0.1, 0.2, 0.1, 0.01, 0.001, 0.1, 0.1, 0.1, 0.01]","['nt', 'pg', 'pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep']","[526, 61, 339, 200, 65, 100, 360, 69, 527, 419]","[2, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[139, 11, 86, 48, 12, 24, 94, 13, 140, 110]","[1.0, 1.0, 1.0, 0.48717948717948717, 0.09547738693467335, 0.009009009009009009, 1.0, 1.0, 1.0, 0.01408450704225352]","[[1.0, 0.1, 0.2, 0.1, 0.01, 0.001, 0.1, 0.1, 0.1, 0.01], [2, 0, 0, 1, 0, 0, 0, 0, 0, 1], [1.0, 1.0, 1.0, 0.48717948717948717, 0.09547738693467335, 0.009009009009009009, 1.0, 1.0, 1.0, 0.01408450704225352]]"
AP738,"[114533, 5362720, 325, 460, 7165, 61527, 9589, 14057, 6920, 10400]","[0.1, 0.015, 0.2, 0.1, 0.01, 0.001, 0.2, 0.01, 0.07, 0.03]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil']","[61, 244, 184, 220, 357, 264, 530, 98, 334, 16]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[11, 61, 45, 52, 93, 67, 143, 23, 85, 1]","[1.0, 0.3622448979591837, 1.0, 0.09090909090909093, 0.16114790286975716, 0.0, 1.0, 1.0, 0.17613636363636367, 0.14572864321608037]","[[0.1, 0.015, 0.2, 0.1, 0.01, 0.001, 0.2, 0.01, 0.07, 0.03], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3], [1.0, 0.3622448979591837, 1.0, 0.09090909090909093, 0.16114790286975716, 0.0, 1.0, 1.0, 0.17613636363636367, 0.14572864321608037]]"
AP745,[5368076],[0.3],['pg'],[259],[0],[65],[1.0],"[[0.3], [0], [1.0]]"
AP752,"[14286, 79104, 9589, 7793, 5281515]","[0.001, 0.3, 0.2, 0.01, 0.3]","['pg', 'pg', 'pg', 'dep', 'dep']","[100, 433, 530, 419, 237]","[0, 0, 0, 1, 1]","[24, 114, 143, 110, 57]","[0.009009009009009009, 1.0, 1.0, 0.01408450704225352, 0.7435897435897435]","[[0.001, 0.3, 0.2, 0.01, 0.3], [0, 0, 0, 1, 1], [0.009009009009009009, 1.0, 1.0, 0.01408450704225352, 0.7435897435897435]]"
AP774,"[7127, 12813, 439570, 7144, 7335]","[0.2, 1.0, 0.1, 0.01, 0.1]","['pg', 'nt', 'pg', 'pg', 'pg']","[344, 97, 213, 345, 364]","[0, 2, 0, 0, 0]","[89, 22, 50, 90, 96]","[1.0, 1.0, 0.1596638655462185, 1.0, 1.0]","[[0.2, 1.0, 0.1, 0.01, 0.1], [0, 2, 0, 0, 0], [1.0, 1.0, 0.1596638655462185, 1.0, 1.0]]"
AP781,"[16590, 14286, 9261, 14057, 7888]","[0.001, 0.001, 0.1, 0.01, 0.5]","['pg', 'pg', 'pg', 'pg', 'dep']","[121, 100, 527, 98, 429]","[0, 0, 0, 0, 1]","[28, 24, 140, 23, 111]","[1.0, 0.009009009009009009, 1.0, 1.0, 0.8245614035087719]","[[0.001, 0.001, 0.1, 0.01, 0.5], [0, 0, 0, 0, 1], [1.0, 0.009009009009009009, 1.0, 1.0, 0.8245614035087719]]"
AP810,"[114533, 11552, 439570, 9589, 7749]","[0.1, 0.01, 0.1, 0.2, 0.01]","['pg', 'pg', 'pg', 'pg', 'dep']","[61, 65, 213, 530, 398]","[0, 0, 0, 0, 1]","[11, 12, 50, 143, 105]","[1.0, 0.09547738693467335, 0.1596638655462185, 1.0, 0.17808219178082196]","[[0.1, 0.01, 0.1, 0.2, 0.01], [0, 0, 0, 0, 1], [1.0, 0.09547738693467335, 0.1596638655462185, 1.0, 0.17808219178082196]]"
AP839,"[16590, 7762, 18635, 11251, 8892]","[0.001, 0.01, 0.001, 0.01, 0.04]","['pg', 'pg', 'pg', 'pg', 'pg']","[121, 405, 126, 59, 520]","[0, 0, 0, 0, 0]","[28, 106, 30, 9, 138]","[1.0, 0.09274193548387095, 0.09954977488744372, 1.0, 0.03323262839879154]","[[0.001, 0.01, 0.001, 0.01, 0.04], [0, 0, 0, 0, 0], [1.0, 0.09274193548387095, 0.09954977488744372, 1.0, 0.03323262839879154]]"
AP841,"[16590, 31265, 11552, 460, 79104, 9589, 10890, 5365027, 14514, 7749]","[0.001, 0.01, 0.01, 0.1, 0.3, 0.2, 0.05, 0.01, 0.1, 0.01]","['pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg', 'dep']","[121, 175, 65, 220, 433, 530, 45, 253, 114, 398]","[0, 1, 0, 0, 0, 0, 3, 3, 0, 1]","[28, 43, 12, 52, 114, 143, 6, 64, 25, 105]","[1.0, 0.09909909909909911, 0.09547738693467335, 0.09090909090909093, 1.0, 1.0, 0.07964601769911506, 0.03010033444816054, 0.2184010719071014, 0.17808219178082196]","[[0.001, 0.01, 0.01, 0.1, 0.3, 0.2, 0.05, 0.01, 0.1, 0.01], [0, 1, 0, 0, 0, 0, 3, 3, 0, 1], [1.0, 0.09909909909909911, 0.09547738693467335, 0.09090909090909093, 1.0, 1.0, 0.07964601769911506, 0.03010033444816054, 0.2184010719071014, 0.17808219178082196]]"
AP848,"[7127, 6549, 31265, 460, 79104, 9589, 5324978, 10890, 8892, 14514]","[0.2, 0.1, 0.01, 0.1, 0.3, 0.2, 0.3, 0.05, 0.04, 0.1]","['pg', 'pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'pg', 'pg']","[344, 321, 175, 220, 433, 530, 243, 45, 520, 114]","[0, 0, 1, 0, 0, 0, 0, 3, 0, 0]","[89, 81, 43, 52, 114, 143, 60, 6, 138, 25]","[1.0, 0.6648344282075345, 0.09909909909909911, 0.09090909090909093, 1.0, 1.0, 1.0, 0.07964601769911506, 0.03323262839879154, 0.2184010719071014]","[[0.2, 0.1, 0.01, 0.1, 0.3, 0.2, 0.3, 0.05, 0.04, 0.1], [0, 0, 1, 0, 0, 0, 0, 3, 0, 0], [1.0, 0.6648344282075345, 0.09909909909909911, 0.09090909090909093, 1.0, 1.0, 1.0, 0.07964601769911506, 0.03323262839879154, 0.2184010719071014]]"
AP854,"[5362720, 11552, 14286, 62465, 61527]","[0.015, 0.01, 0.001, 0.01, 0.001]","['pg', 'pg', 'pg', 'pg', 'pg']","[244, 65, 100, 285, 264]","[0, 0, 0, 0, 0]","[61, 12, 24, 74, 67]","[0.3622448979591837, 0.09547738693467335, 0.009009009009009009, 0.04522613065326633, 0.0]","[[0.015, 0.01, 0.001, 0.01, 0.001], [0, 0, 0, 0, 0], [0.3622448979591837, 0.09547738693467335, 0.009009009009009009, 0.04522613065326633, 0.0]]"
AP858,"[114533, 14286, 18635, 439570, 7222]","[0.1, 0.001, 0.001, 0.1, 0.1]","['pg', 'pg', 'pg', 'pg', 'pg']","[61, 100, 126, 213, 360]","[0, 0, 0, 0, 0]","[11, 24, 30, 50, 94]","[1.0, 0.009009009009009009, 0.09954977488744372, 0.1596638655462185, 1.0]","[[0.1, 0.001, 0.001, 0.1, 0.1], [0, 0, 0, 0, 0], [1.0, 0.009009009009009009, 0.09954977488744372, 0.1596638655462185, 1.0]]"
AP958,"[6549, 6989, 7749, 12367, 61918]","[0.1, 0.2, 0.01, 0.1, 0.05]","['pg', 'pg', 'dep', 'dep', 'pg']","[321, 339, 398, 88, 279]","[0, 0, 1, 1, 0]","[81, 86, 105, 19, 71]","[0.6648344282075345, 1.0, 0.17808219178082196, 0.46666666666666673, 0.23076923076923078]","[[0.1, 0.2, 0.01, 0.1, 0.05], [0, 0, 1, 1, 0], [0.6648344282075345, 1.0, 0.17808219178082196, 0.46666666666666673, 0.23076923076923078]]"
AP974,"[7410, 7765, 6920, 7888, 7150]","[0.01, 0.001, 0.07, 0.5, 0.05]","['pg', 'pg', 'pg', 'dep', 'dep']","[381, 411, 334, 429, 352]","[0, 0, 0, 1, 1]","[100, 107, 85, 111, 92]","[0.03225806451612903, 0.0015052684395383843, 0.17613636363636367, 0.8245614035087719, 0.6245306633291615]","[[0.01, 0.001, 0.07, 0.5, 0.05], [0, 0, 0, 1, 1], [0.03225806451612903, 0.0015052684395383843, 0.17613636363636367, 0.8245614035087719, 0.6245306633291615]]"
AP983,"[6549, 6989, 7410, 7749, 5281515]","[0.1, 0.2, 0.01, 0.01, 0.3]","['pg', 'pg', 'pg', 'dep', 'dep']","[321, 339, 381, 398, 237]","[0, 0, 0, 1, 1]","[81, 86, 100, 105, 57]","[0.6648344282075345, 1.0, 0.03225806451612903, 0.17808219178082196, 0.7435897435897435]","[[0.1, 0.2, 0.01, 0.01, 0.3], [0, 0, 0, 1, 1], [0.6648344282075345, 1.0, 0.03225806451612903, 0.17808219178082196, 0.7435897435897435]]"
AP990,"[7762, 18635, 10886, 7749, 7344]","[0.01, 0.001, 0.2, 0.01, 0.15]","['pg', 'pg', 'dep', 'dep', 'dep']","[405, 126, 38, 398, 370]","[0, 0, 1, 1, 1]","[106, 30, 5, 105, 98]","[0.09274193548387095, 0.09954977488744372, 1.0, 0.17808219178082196, 0.7435897435897435]","[[0.01, 0.001, 0.2, 0.01, 0.15], [0, 0, 1, 1, 1], [0.09274193548387095, 0.09954977488744372, 1.0, 0.17808219178082196, 0.7435897435897435]]"
AQ008,"[12297, 7909]","[0.001, 0.001]","['pg', 'pg']","[84, 432]","[0, 0]","[18, 113]","[0.0, 1.0]","[[0.001, 0.001], [0, 0], [0.0, 1.0]]"
AQ140,"[7762, 325, 326, 5281168, 8144]","[0.1, 0.1, 0.0005, 0.3, 1.0]","['pg', 'pg', 'pg', 'pg', 'nt']","[408, 183, 196, 232, 490]","[0, 0, 0, 0, 2]","[106, 45, 47, 56, 131]","[1.0, 0.49748743718592964, 0.0, 1.0, 1.0]","[[0.1, 0.1, 0.0005, 0.3, 1.0], [0, 0, 0, 0, 2], [1.0, 0.49748743718592964, 0.0, 1.0, 1.0]]"
AQ145,[9589],[0.2],['pg'],[530],[0],[143],[1.0],"[[0.2], [0], [1.0]]"
AQ230,[700],[0.5],['pg'],[340],[0],[87],[1.0],"[[0.5], [0], [1.0]]"
AQ310,"[11552, 7165]","[0.01, 0.01]","['pg', 'pg']","[65, 357]","[0, 0]","[12, 93]","[0.09547738693467335, 0.16114790286975716]","[[0.01, 0.01], [0, 0], [0.09547738693467335, 0.16114790286975716]]"
AQ376,[325],[0.1],['pg'],[183],[0],[45],[0.49748743718592964],"[[0.1], [0], [0.49748743718592964]]"
AQ466,"[439570, 7969, 27458, 5282707, 8129, 8034, 7583, 4657, 700, 61918]","[0.3, 1e-06, 0.0005, 0.01, 0.004, 0.001, 0.3, 0.3, 0.5, 0.2]","['pg', 'pg', 'pg', 'pg', 'mineral oil', 'pg', 'dep', 'pg', 'pg', 'pg']","[216, 451, 158, 239, 484, 460, 386, 221, 340, 280]","[0, 0, 0, 0, 4, 0, 1, 0, 0, 0]","[50, 119, 39, 58, 129, 122, 102, 53, 87, 71]","[0.49579831932773105, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[[0.3, 1e-06, 0.0005, 0.01, 0.004, 0.001, 0.3, 0.3, 0.5, 0.2], [0, 0, 0, 0, 4, 0, 1, 0, 0, 0], [0.49579831932773105, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]]"
AQ473,[5324978],[0.3],['pg'],[243],[0],[60],[1.0],"[[0.3], [0], [1.0]]"
AQ541,"[7762, 18635, 5281168, 61325, 8144]","[0.1, 5e-06, 0.3, 0.2, 1.0]","['pg', 'pg', 'pg', 'pg', 'nt']","[408, 129, 232, 263, 490]","[0, 0, 0, 0, 2]","[106, 30, 56, 66, 131]","[1.0, 0.0, 1.0, 1.0, 1.0]","[[0.1, 5e-06, 0.3, 0.2, 1.0], [0, 0, 0, 0, 2], [1.0, 0.0, 1.0, 1.0, 1.0]]"
AQ563,"[7909, 12206]","[0.001, 0.001]","['pg', 'pg']","[432, 83]","[0, 0]","[113, 17]","[1.0, 1.0]","[[0.001, 0.001], [0, 0], [1.0, 1.0]]"
AQ615,[12206],[0.001],['pg'],[83],[0],[17],[1.0],"[[0.001], [0], [1.0]]"
AQ640,[10886],[0.2],['dep'],[38],[1],[5],[1.0],"[[0.2], [1], [1.0]]"
AQ673,[75634],[0.2],['pg'],[385],[0],[101],[1.0],"[[0.2], [0], [1.0]]"
AQ692,[9261],[0.1],['pg'],[527],[0],[140],[1.0],"[[0.1], [0], [1.0]]"
AQ736,[4657],[0.3],['pg'],[221],[0],[53],[1.0],"[[0.3], [0], [1.0]]"
AQ778,"[8130, 92844, 8034, 7583, 798]","[0.001, 0.2, 0.001, 0.3, 0.008]","['pg', 'pg', 'pg', 'dep', 'pg']","[485, 528, 460, 386, 452]","[0, 0, 0, 1, 0]","[130, 141, 122, 102, 120]","[0.006024096385542168, 1.0, 0.0, 1.0, 0.035175879396984924]","[[0.001, 0.2, 0.001, 0.3, 0.008], [0, 0, 0, 1, 0], [0.006024096385542168, 1.0, 0.0, 1.0, 0.035175879396984924]]"
AQ784,"[10886, 9261]","[0.2, 0.1]","['dep', 'pg']","[38, 527]","[1, 0]","[5, 140]","[1.0, 1.0]","[[0.2, 0.1], [1, 0], [1.0, 1.0]]"
AQ792,[7909],[0.001],['pg'],[432],[0],[113],[1.0],"[[0.001], [0], [1.0]]"
AQ794,"[32594, 8130, 8118, 8129, 8060]","[0.2, 0.001, 0.01, 0.004, 0.005]","['pg', 'pg', 'pg', 'mineral oil', 'pg']","[185, 485, 482, 484, 474]","[0, 0, 0, 4, 0]","[46, 130, 128, 129, 125]","[1.0, 0.006024096385542168, 1.0, 0.0, 0.0]","[[0.2, 0.001, 0.01, 0.004, 0.005], [0, 0, 0, 4, 0], [1.0, 0.006024096385542168, 1.0, 0.0, 0.0]]"
AQ810,"[9589, 5324978]","[0.2, 0.3]","['pg', 'pg']","[530, 243]","[0, 0]","[143, 60]","[1.0, 1.0]","[[0.2, 0.3], [0, 0], [1.0, 1.0]]"
AQ853,"[325, 12206]","[0.2, 0.001]","['pg', 'pg']","[184, 83]","[0, 0]","[45, 17]","[1.0, 1.0]","[[0.2, 0.001], [0, 0], [1.0, 1.0]]"
AQ862,"[31252, 6920]","[0.01, 0.2]","['pg', 'pg']","[163, 337]","[0, 0]","[41, 85]","[0.00900900900900901, 0.5454545454545455]","[[0.01, 0.2], [0, 0], [0.00900900900900901, 0.5454545454545455]]"
AQ882,"[7762, 325, 10400, 8144, 75634]","[0.1, 0.1, 0.2, 1.0, 0.2]","['pg', 'pg', 'pg', 'nt', 'pg']","[408, 183, 21, 490, 385]","[0, 0, 0, 2, 0]","[106, 45, 1, 131, 101]","[1.0, 0.49748743718592964, 1.0, 1.0, 1.0]","[[0.1, 0.1, 0.2, 1.0, 0.2], [0, 0, 0, 2, 0], [1.0, 0.49748743718592964, 1.0, 1.0, 1.0]]"
AQ892,[92844],[0.2],['pg'],[528],[0],[141],[1.0],"[[0.2], [0], [1.0]]"
AQ938,[18635],[5e-06],['pg'],[129],[0],[30],[0.0],"[[5e-06], [0], [0.0]]"
B002,[8857],[0.2],['pg'],,[0],[167],[1.0],"[[0.2], [0], [1.0]]"
B003,[177],[0.1],['pg'],,[0],[29],[1.0],"[[0.1], [0], [1.0]]"
B015,[8034],[0.001],['pg'],,[0],[122],[0.0],"[[0.001], [0], [0.0]]"
B017,[8129],[0.05],['pg'],,[0],[129],[0.04618473895582329],"[[0.05], [0], [0.04618473895582329]]"
B028,[8063],[0.1],['pg'],,[0],[160],[1.0],"[[0.1], [0], [1.0]]"
B037,[638014],[0.001],['pg'],,[0],[205],[0.0],"[[0.001], [0], [0.0]]"
B080,[31289],[0.4],['pg'],,[0],[193],[1.0],"[[0.4], [0], [1.0]]"
B082,[10882],[0.01],['pg'],,[0],[4],[0.33110367892976594],"[[0.01], [0], [0.33110367892976594]]"
B137,[439570],[0.005],['pg'],,[0],[50],[0.0],"[[0.005], [0], [0.0]]"
B167,[8186],[0.3],['pg'],,[0],[164],[1.0],"[[0.3], [0], [1.0]]"
B178,[7363],[0.003],['pg'],,[0],[99],[1.0],"[[0.003], [0], [1.0]]"
B202,[9609],[0.005],['pg'],,[0],[168],[1.0],"[[0.005], [0], [1.0]]"
B217,[31272],[0.001],['pg'],,[0],[44],[0.0],"[[0.001], [0], [0.0]]"
B227,[454],[0.1],['pg'],,[0],[146],[1.0],"[[0.1], [0], [1.0]]"
B253,[177],[0.001],['pg'],[122],[0],[29],[0.0],"[[0.001], [0], [0.0]]"
B276,[1049],[0.01],['pg'],,[0],[3],[1.0],"[[0.01], [0], [1.0]]"
B374,[2345],[0.0005],['pg'],,[0],[35],[0.0],"[[0.0005], [0], [0.0]]"
B381,[5281168],[0.001],['pg'],,[0],[56],[0.0],"[[0.001], [0], [0.0]]"
B406,[31289],[0.004],['pg'],,[0],[193],[0.0],"[[0.004], [0], [0.0]]"
B421,[8857],[0.01],['pg'],,[0],[167],[0.0],"[[0.01], [0], [0.0]]"
B505,[10882],[0.0001],['pg'],,[0],[4],[0.0],"[[0.0001], [0], [0.0]]"
B518,[8060],[0.3],['pg'],,[0],[125],[1.0],"[[0.3], [0], [1.0]]"
B521,[159055],[1.0],['nt'],,[2],[202],[1.0],"[[1.0], [2], [1.0]]"
B522,[9609],[5e-05],['pg'],,[0],[168],[0.0],"[[5e-05], [0], [0.0]]"
B538,[159055],[0.005],['pg'],,[0],[202],[0.0],"[[0.005], [0], [0.0]]"
B546,[2345],[0.2],['pg'],[143],[0],[35],[1.0],"[[0.2], [0], [1.0]]"
B556,[8129],[1.0],['nt'],,[2],[129],[1.0],"[[1.0], [2], [1.0]]"
B577,[7059],[0.3],['pg'],,[0],[153],[1.0],"[[0.3], [0], [1.0]]"
B593,[638014],[0.5],['pg'],,[0],[205],[1.0],"[[0.5], [0], [1.0]]"
B623,[7363],[5e-05],['pg'],[380],[0],[99],[0.013377926421404682],"[[5e-05], [0], [0.013377926421404682]]"
B666,[31272],[0.1],['pg'],,[0],[44],[1.0],"[[0.1], [0], [1.0]]"
B668,[240],[0.001],['pg'],,[0],[37],[0.0023503525528829326],"[[0.001], [0], [0.0023503525528829326]]"
B670,[240],[0.4],['pg'],[153],[0],[37],[1.0],"[[0.4], [0], [1.0]]"
B713,[5318042],[0.005],['pg'],[241],[0],[59],[0.0],"[[0.005], [0], [0.0]]"
B726,[7702],[0.1],['pg'],,[0],[155],[1.0],"[[0.1], [0], [1.0]]"
B739,[8034],[0.1],['pg'],,[0],[122],[1.0],"[[0.1], [0], [1.0]]"
B788,[8060],[0.005],['pg'],,[0],[125],[0.0],"[[0.005], [0], [0.0]]"
B798,[7702],[0.001],['pg'],,[0],[155],[0.0],"[[0.001], [0], [0.0]]"
B812,[454],[0.0008],['pg'],,[0],[146],[0.0],"[[0.0008], [0], [0.0]]"
B878,[5281168],[0.3],['pg'],,[0],[56],[1.0],"[[0.3], [0], [1.0]]"
B906,[5318042],[0.15],['pg'],,[0],[59],[1.0],"[[0.15], [0], [1.0]]"
B941,[8063],[0.001],['pg'],,[0],[160],[0.0],"[[0.001], [0], [0.0]]"
B962,[7059],[0.005],['pg'],,[0],[153],[0.0],"[[0.005], [0], [0.0]]"
B970,[1049],[0.0007],['pg'],[27],[0],[3],[0.0],"[[0.0007], [0], [0.0]]"
B971,[798],[0.2],['pg'],,[0],[120],[1.0],"[[0.2], [0], [1.0]]"
B984,[8186],[0.002],['pg'],,[0],[164],[0.0],"[[0.002], [0], [0.0]]"
C022,[18554],[0.005],['pg'],,[0],[185],[0.0],"[[0.005], [0], [0.0]]"
C038,[61809],[0.0005],['pg'],,[0],[69],[0.0],"[[0.0005], [0], [0.0]]"
C053,[12741],[0.25],['pg'],,[0],[174],[1.0],"[[0.25], [0], [1.0]]"
C064,[9862],[0.001],['pg'],,[0],[169],[0.0],"[[0.001], [0], [0.0]]"
C094,[61918],[0.005],['pg'],,[0],[71],[0.0],"[[0.005], [0], [0.0]]"
C114,[8892],[0.2],['pg'],,[0],[138],[0.19436052366565962],"[[0.2], [0], [0.19436052366565962]]"
C203,[637511],[0.005],['pg'],,[0],[76],[0.012253063265816454],"[[0.005], [0], [0.012253063265816454]]"
C208,[7765],[0.2],['pg'],,[0],[107],[1.0],"[[0.2], [0], [1.0]]"
C209,[14514],[0.01],['pg'],,[0],[25],[0.01741849039749888],"[[0.01], [0], [0.01741849039749888]]"
C211,[12297],[0.007],['pg'],,[0],[18],[0.03015075376884422],"[[0.007], [0], [0.03015075376884422]]"
C220,[9862],[0.1],['pg'],,[0],[169],[1.0],"[[0.1], [0], [1.0]]"
C260,[61771],[0.3],['pg'],,[0],[197],[1.0],"[[0.3], [0], [1.0]]"
