CID,SMILES
4481,C=CCC(O)C=CCCC
4482,CC1OCCCCCCCCCCCOC1=O
4483,CC1OCCCCCCCCCCCCOC1=O
4484,C=CCC=CCCC(=O)OC
4485,Cc1ccc(C)c2c1CCC(C(C)(C)O)C2
4486,CC=CC(=O)C(C)=C(C)C(C)(C)C
4487,CC(=O)OC1CCCC(C(C)(C)C)C1
4488,CC=CC(=O)C(C)=C(C)C(C)C
4489,CCCCCC(=O)OC(C)CO
4490,CCCCCC1OC(C)C(C)O1
4491,C=C1CCCC(C)(C)C1C(=O)OC
4492,CCCCCC1CCOC(C)O1
4493,CC=CC(=O)C(C)=C(CC)C(C)C
4494,C=CCc1ccc2c(c1)OCC(=O)CO2
4495,COc1ccc(C2CCc3ccc(O)cc3O2)cc1O
4496,CCCC(C)(S)CO
4497,CCOC1CCCCCCCCCCC1
4498,CC1CCC(C(C)C)C2(C1)OC(=O)C(C)O2
4499,COc1ccc(NC(=O)C2CC(C)CCC2C(C)C)cc1
4500,CC(C)C1CCC(C)C23CCC(C)(O)C2C13
4501,CCC=CCCC=CC(=O)NCC
4502,C=CC(=C)CCC1C(=C)CCC2C(C)(C)CCCC12C
4503,CCCCCCC=CCCCCC(C)=O
4504,CC1CC(=O)C(C)(O)C12CC(C)(C)CC(C)(C)C2
4505,Cc1ccc2c(c1)CC(C)(CO)C2
4506,CCCCCN1C(=O)OCC1C
4507,c1csc(COCc2cccs2)c1
4508,Cc1ccc(C=CC=O)o1
4509,CC1CC(=O)C(C)(O)C12CCCCCC2
4510,CCC=CCCC=CC(=O)NC1CC1
4511,C=C(CCCCCCC)C(C)O
4512,CC(O)CC(=O)OC1CC(C)CCC1C(C)C
4513,CCOC(=O)CNC(=O)C1CC(C)CCC1C(C)C
4514,COc1cc(C2OCC(COC3CC(C)CCC3C(C)C)O2)ccc1O
4515,CCCC1(C(C)(C)C)C=CC(C)O1
4516,CCCC1(C(C)(C)C)CCC(C)O1
4517,CC(C)=CCCC(C)=CCNC(=O)C1CC1
4518,CCOC(=O)C1C(C)CCCC1(C)C
4519,CC1CC(C)(C)CC2(C1)C(C)CC(=O)C2(C)O
4520,CC1=CCC2(O1)C(C)=CC(=O)CC2(C)C
4521,CC(C)(C=O)COCc1ccccc1
4522,CC(=O)C(O)CC(C)C
4523,CC1CC=CCCCCCCCCC(=O)C1
4524,OC1CCC2CCCCC2C1
4525,O=C1Oc2ccccc2C2CC12
4526,CCCCCCCCCC(C)CC#N
4527,CCCCCC(=O)C(C)(O)C(C)=O
4528,CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1
4529,COC(=O)C1C(C)C=CCC1(C)C
4530,CCOC(=O)CCc1ccccc1O
4531,CC1=CC2C(CC1)C(C)=CCC2C(C)C
4532,C=CC1(C)CCC(=C(C)C)CC1C(=C)C
4533,CC12CC(CC1=O)C(C)(C)C2
4534,COC(=O)n1ccc2ccccc21
4535,CC1CC(C)SS1
4536,O=C1C=CCCCCCCCCCCCCO1
4537,CCC(C)CC=O
4538,CC1=C(C)C(C)CCC1
4539,CCCCCCC(=O)CCOC(C)=O
4540,OC1C(C2CCCC2)CCC1C1CCCC1
4541,CCC=CCC=CCC1CCC(=O)O1
4542,CCCCCCCC1CC1C(=O)O
4543,CCOC(=O)c1ccc(C)cc1O
4544,CCOC(=O)C(O)C(C)CC
4545,CCOC(=O)C(=O)C(C)CC
4546,CC(=O)c1ccc(C)[nH]1
4547,CCOC(=O)CCC(O)C(=O)OCC
4548,CC(C)CC(=O)CO
4549,OCCCCC1=CCCC1
4550,CC1CCC(C(C)C)C(OCCO)C1
4551,CCOC(=O)C(C)(C)S
4552,CCCC(=O)OCC(O)c1ccccc1
4553,CCOC(=O)OC1=C(C)OC(C)C1=O
4554,CC1CCC2C(C1)OC(=O)C2C
4555,CC(C)(O)CCC1CCCCC1
4556,CCC(OC(C)=O)c1ccc(OC(C)=O)cc1
4557,CCC=CC(=O)C(OC)OC
4558,CCCCC1(O)C(C)=CC(=O)CC1(C)C
4559,CC12CCC(C3(CCCC3)C1=O)C2(C)C
4560,CC(=O)c1sc(C)cc1O
4561,CC1(C)CCCC2C(=O)C3CCC21C3
4562,CCC=CCCOCCC#N
4563,CC(O)C(C)C(C)C(C)C(C)(C)C
4564,C=CCC(CC)C(=O)CC
4565,CC(=O)C1CCC(C)CC1O
4566,CCC=CCCCCOC(=O)CC
4567,CC(C)C1=CC2=CCC3C(C)(C(=O)OC(=O)C4(C)CCCC5(C)C6CCC(C(C)C)=CC6=CCC45)CCCC3(C)C2CC1
4568,C=CCCC(=O)C1=CC2(CCCC2)CCC1
4569,C=CCSC(=O)CCC
4570,CCSC(=O)CNC(C)=O
4571,CCC(=O)C(=O)C(C)CC
4572,CCCC(=O)C(CC)OC
4573,CCCCCC1C(=O)CCC1C(=O)OC
4574,CC(=O)SC(C)(C)C1CCC(C)CC1=O
4575,CC(=O)C1CCC=N1
4576,CC(C)Oc1cc(C=O)ccc1O
4577,C=CCCC(=O)C(=C)C1CCCCC1
4578,CCCCCC1=C(C)COC1=O
4579,CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C
4580,C=C(CC(C)CO)C1CC=C(C)C1(C)C
4581,CCC(=O)OCC(C)(C)OC(C)C1CCCC(C)(C)C1
4582,CCCOC(=O)C(C)OC(C)(C)CC
4583,CCC(C)C1(C)COC(C2CCC(C)=CC2C)OC1
4584,CC(C)=CCC1(C)CCC(C)=C(C)C1=O
4585,CC1=CCCC(C)(Cc2ccccc2)C1=O
4586,CC(C)=CCC1(C)CC(C)C=C(C)C1=O
4587,CC(=O)c1oc(C)c2ccccc12
4588,C=CC(C)CCOC(=O)C(C)=CC
4589,CC(=O)OC1CCC(C)CC1C(C)(C)C
4590,CC1=C2C(CC1)C(C)CCC1C2C1(C)C
4591,C=C(C)C1C=C2C(C)CCC2C(C)CC1
4592,CCCCC=CCCCC1CCCC(=O)O1
4593,CC=CCCCCCCCC#N
4594,CC1C2CCC(C3(O)CCCCC3)(C2)C1(C)C
4595,CC(=O)C1(C)CCC2=C(C1C)C(C)(C)CCC2
4596,Cc1cc(CC(C)C)ccc1CCC=O
4597,CCCCc1cnco1
4598,COc1ccc(C=CC(=O)NCCc2ccc3c(c2)OCO3)cc1OC
4599,CCC(S)SC(S)CC
4600,CC(CCC#N)C1CCCC1
4601,CCC1OCCC(C)(C)S1
4602,CCC1CCC2(CCC(=O)O2)CC1
4603,CCC(C)C(=O)OC(C)CO
4604,CC(CO)COC1CC2CCC1(C)C2(C)C
4605,CCOC1CCC(C(C)(C)CC)CC1
4606,CC(C)=CCCC(C)=CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C
4607,CC(=O)c1ncco1
4608,CCC1CC2CC1CC2OC
4609,CC(=O)C(S)C(C)C
4610,C=C1C2CC3CC1C(OC(C)=O)C(C2)C3C
4611,CCC(C)Cn1cccc1
4612,CC(C)CCC(C)C(C)O
4613,CCCC(=O)OC1=C(C)OC(C)C1=O
4614,CSCc1ccsc1
4615,CC1=CC2(C=CC(C)O2)C(C(C)C)CC1
4616,CC1=CCC(C)C(C)(C)C12C=CC(C)O2
4617,CC1CC=CCC12COC(C)(C)OC2
4618,CC1OCC2(CC=CCC2C)CO1
4619,CC1=C(C)CC2(COCOC2)C(C)C1
4620,Cc1occc1SSC1CCCCC1
4621,CCC#CC(=O)C(OC)OC
4622,CCCCC(C)(CC)C(=O)OCC
4623,CC(=O)CC1C2CCC(C2)C1(C)C
4624,CC1=CC(S)CS1
4625,CCCCCC(O)C(S)CCCC
4626,CCCCCC(=O)C(S)CCCC
4627,C=CC=CCCC(O)C(C)(C)C
4628,CCCCCC1OCCC(CCC)S1
4629,CCCCC(O)C(S)CCC
4630,CCCCC(=O)C(S)CCC
4631,CC(C)CC(=O)C(S)C(C)C
4632,CC(CC=O)C1CCC(C)(O)CC1
4633,CCC(=O)c1nc(C)cs1
4634,C=CCC(O)C1CC=C(C)CC1
4635,CC(C)C1OC2(C)CCC1C(C)C2
4636,C=CCC(O)C1CC=C(C)CC1C
4637,CCC(CC)(CC)C(=O)NC(C)(C)CO
4638,CCOC(=O)C(C)C(C)S
4639,CCCC=C(C#N)c1ccccc1
4640,CC(=O)C(C)=C(C)C(C)C(C)(C)C
4641,CC=Cc1ccc(OC(C)OCC)c(OC)c1
4642,CCCCCCC1OC1C=CC=O
4643,CCCC1OC1C=CC=O
4644,CCCCCSS
4645,C=CCC(C)(O)C1C2CCC(C2)C1(C)C
4646,CC(O)CCC(CCC(C)O)C(C)C
4647,Cc1ncc2c(n1)COC2
4648,Cc1ncc2c(n1)C(C)OC2C
4649,Cc1ncc2c(n1)C(C)OC2
4650,CC1=CC2OCC(C)=C2CC1
4651,C=C(C(C)C(C)O)C(C)C(C)(C)C
4652,CCC(=CCC1CC=C(C)C1(C)C)CO
4653,CCCCC(CC)CCC=O
4654,CCC(=O)OCC(=O)OC(C)C1CCCC(C)(C)C1
4655,C=CC(C)=CCC=C(C)COC(C)=O
4656,CCC(C)C(=O)OC1CC2CCC1(C)C2(C)C
4657,C=C(C)CSC(C(=O)CC(C)C)C(C)C
4658,CCCC(=O)C(CC)SC
4659,CCCC(=O)C(CC)SC(C(=O)CC(C)C)C(C)C
4660,C=CCSC(C(=O)CC(C)C)C(C)C
4661,CCOC(=O)CC(C)SC
4662,CCC1=CCCC(C)(C)C12C=CC(C)O2
4663,COCCOC(C)OCc1ccccc1
4664,COCC(C)Cc1ccccc1
4665,CC(C)CC1CCCC(C)(O)C1
4666,COc1scnc1CC(C)C
4667,CCCCC1COCC(C)O1
4668,C=C(CCO)CCCC(C)C
4669,CC(C)C1CC(c2ccccc2)C=CO1
4670,CC(C)c1ccc2c(c1)OCC(=O)CO2
4671,CCSC(C)CCO
4672,CC(C)Cn1cccc1
4673,CC1C=CC2(O1)C(C)(C)CCCC2(C)O
4674,CC1C=Cc2nccnc21
4675,CC1=CC(C)(C)C=C(C)C1=O
4676,CCC(C)(CCCC(C)C=O)OC
4677,CC1CCC(CCCC(=O)O)C1(C)C
4678,CCC(=O)OCCc1scnc1C
4679,COC1=C(C)C(C)C2C3CCC(C3)C12
4680,C=C1C2CC(C1OC(C)=O)C1CC=C(C)C21
4681,CCC=CCCOC(=O)C1CC1
4682,CC1=CC2C(C(C)C)CC1CC2C1OCCO1
4683,CCCC(=O)OC1C=CC2C3CCC(C3)C12
4684,CC(C)=CCCC(C)C1OCC(C)O1
4685,CC1CCC2C(C2(C)C)C12COC(C)(C)OC2
4686,CCCCCCCCCC(=O)OCCc1scnc1C
4687,O=C(CCc1ccncc1)c1ccccc1O
4688,CC(C)=CCCC(C)=CCCC(C)CC=O
4689,C=CCc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1
4690,CC(=O)C1=CCC2C=CCC2C1
4691,CCC(C)CN1CCCC1
4692,CCC1OC(C)(CC)CCC1C(C)C
4693,CCC1OCCC(C)S1
4694,CCCCC1OCCC(C)S1
4695,CSC(=O)CCC(C)C
4696,COc1ccc(C(=O)CCc2ccccn2)c(O)c1
4697,CC(C)COc1ccc(C(=O)CCc2ccccn2)c(O)c1
4698,COCC1OC(OC2C(COC)OC(OC)C(OC)C2OC)C(OC)C(OC)C1OC
4699,CCCCCCCC(=O)OCCc1scnc1C
4700,Cc1noc(C)c1Cn1cc(N2C(=O)N(Cc3cccc(O)c3)C(C)(C)C2=O)cn1
4701,CCCC=CCCCCC(=O)O
4702,CCCCCCCCCC(=O)OOCC
4703,c1coc(Cc2coc(Cc3ccco3)c2)c1
4704,C=C(C)OC(=O)C=CC=CC
4705,CC1CC2C(CC1=CCC#N)C2(C)C
4706,CC(=O)C1=C(C)OC(C)C1=O
4707,C=C(C)CCOC(=O)C(C)(C)C
4708,C=CCc1ccc(OCCC(C)C)c(OC)c1
4709,COC(=O)C(C)C(C)OC(C)=O
4710,CCCCCCCCCOC(=O)CCCCCC
4711,CC(C)=CCSC(=O)CC(C)C
4712,CCCCCC(C#N)=C1CCC(C)CC1
4713,C=CCC(C=CCCC)OC(C)=O
4714,O=C1C=CCCCCCCCCCCCCC1
4715,CC=C1CC2CC(OC(C)C)C1C2
4716,CCCCCC=CCC=CCO
4717,CCC=C(C)C(O)CCCC
4718,CCC1CC(C)(C)CCC1=O
4719,CC1C(=CCC#N)C2C=CC1C2
4720,CCOC(=O)CCCSC(C)=O
4721,CCC=CCC=CCCC=O
4722,O=CCC1CC2CC1C1CCCC21
4723,CSC(C)CC(=O)OCC(C)C
4724,CC=CC(=O)C1=C(C)CCCC1
4725,CC=CCSC(C(=O)CC(C)C)C(C)C
4726,CCCC(C)=CCOC(C)=O
4727,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O
4728,CCCc1nc(CC)sc1CC
4729,CC(=O)C1CC=CCCCC1
4730,C=CC(C)(CCC=C(C)C)OC(=O)N(C)C
4731,CC1=CCC2(C)CCC1C2
4732,CC1CCC(C(C)C)C(C(=O)NCCc2ccccn2)C1
4733,CCC(C)C(=O)OCC(C)OC(=O)C(C)CC
4734,c1coc(COCc2cccs2)c1
4735,CCCC(C)OC(=O)C(C)CCC
4736,CCCc1ccn(-c2ccccc2)n1
4737,CCCCC(CC=O)SC
4738,COc1cc(C2OC(C)C(C)O2)ccc1O
4739,CC(=S)OC1CCOC1C
4740,CC(C)=CCCC(C)CCOC(=O)C(C)O
4741,CC(C)(C)c1cccc(CCC=O)c1
4742,CCCC1CC(C)(OC(C)=O)CCO1
4743,CCC(CC)C(=O)N(C)c1cccc(C)c1
4744,COc1cccc(CNC(=O)C(=O)NCCc2ccccn2)c1OC
4745,COCC(CC(C)C)NC(=O)c1ccc(C)c(C)c1
4746,CC1CCCCC1NC(=O)c1c(F)c(F)c(F)c(F)c1F
4747,CC(=O)c1cnc(C)o1
4748,CCOC(=O)CC(=O)OC(C)C1CCCC(C)(C)C1
4749,CCc1ccc(CC=COC)cc1
4750,CC1C(C)(C)C2CCCC3OC(C)(C)CC32C1(C)C
4751,CC1CCOC(C2CCCCC2)S1
4752,CC1CCC(C(C)C)C(NC(=O)C2CC2)C1
4753,C=C(C)COCCC=CCC
4754,CC(C)CC1OCC(O)CO1
4755,CC1CCC2C(C)(C)C3CC12CC1OC(C)(C)OC13C
4756,Cc1nc2cccc(OCC(C)(C)C(=O)NC(C)C)c2c(N)c1C(=O)O
4757,C=CCC1(C)C(=O)CC2(C)CCC1C2
4758,CCCc1ccc(CC=COC)cc1
4759,COC=CCc1ccc(CC(C)C)cc1
4760,COC=CCc1ccc(C)cc1
4761,O=C1CCCCCC=CC=CCCCCCC1
4762,CCC=CCC(C)OC(=O)c1ccccc1O
4763,CC1C(C)(C)c2ccc(-c3ccncn3)cc2C1(C)C
4764,CC(C)(C)c1cc(-c2ccncn2)c2c(c1)C(C)(C)CC2
4765,CC1(C)C2CCC3(C2)C1c1ncncc1CC3(C)C
4766,CC1C(C)(C)C2=C(c3ncncc3CC2)C1(C)C
4767,CC1CCC(C(C)C)C(OC(=O)CCC(=O)N(C)C)C1
4768,CCCCCCCC(C)=NO
4769,C=CC(=C)CCCC(C)(C)OC
4770,CCCC1CC=C(C=O)C(CCC)S1
4771,Cc1cc(SSCCC(C)C)c(C)o1
4772,CC(C)=CCSC(=O)C(C)C
4773,C=C(C)C1C=CC2=CC(=O)CC(C)C2(C)C1
4774,C=C(C)C(CC(=O)O)CC(=O)O
4775,C=C(C)C1CCC2CC(=O)CC(C)C2(C)C1
4776,CCCCOC(=O)C=CSC
4777,Cc1scnc1CCOC=O
4778,CCCC(SCc1ccccc1)SCc1ccccc1
4779,C=C(C)C1CC=C(C2OCC(C)O2)CC1
4780,CCCCCC(=O)OC(C)(C)Cc1ccccc1
4781,CCCC=CC1OCC(O)CO1
4782,Cc1occc1SC(C)CC=O
4783,CC(C)C1CCC2CC(=O)CC(C)C2(C)C1
4784,C=C1C2CCC(C2)C1(C)CCC=C(C)COC(=O)Cc1ccccc1
4785,CC1CCC=CCCCCCCCCCC(=O)C1
4786,COC1C=C2C(C)(C)C3CCC2(C3)C(C)(C)C1
4787,CCC(C)C(=O)CC(C)S
4788,CCCC(CCOC)SC(=O)OCC
4789,CCC(C)CCC=O
4790,CCCCCCCCCCC=CCOC(C)=O
4791,C=C(C)C1CCC(C)CC1C(=O)NCC
4792,CC(C)C1CC=C(CCC=O)CC1
4793,CC=CC(=O)OC(CC)C(C)C
4794,CC=CSSC(C)CC
4795,Cc1cc2occ(C)c2c2c1CCC(C)C2
4796,CC1C(O)C=C2CC(C)(C)C=CC21C
4797,CC(=O)C=Cc1cc(C)cc(C)c1C
4798,CCCC(=O)CC(=O)OCC(O)CO
4799,CCCCCCCCCC(=O)CC(=O)OCC(O)CO
4800,CCCCCCCCCCCCCC(=O)CC(=O)OCC(O)CO
4801,CC1=CCC2(CC1)C(C)CCC2C(C)(C)O
4802,CCCCCCC=CCCCCCCCC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
4803,CCCCCC=CCCC(OCC)OCC
4804,CC(=O)OCCC1(C)CCC(C(C)C)S1
4805,CC(=O)SC1CC(C)OC1C
4806,CC(C)C(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
4807,CCCCCC#CC(=O)OCc1ccccc1
4808,C=C(C=CO)CCC=C(C)CCC=C(C)C
4809,CCC(C)C1=NC(C)C(CC)S1
4810,CCC1SC(CC(C)C)=NC1C
4811,O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
4812,CCC1SC(C)=NC(C)S1
4813,CC1CCC(C(C)C)C(OCC(C)(O)CO)C1
